checklist_id,last_edited_date,country,country_code,state,state_code,county,county_code,iba_code,bcr_code,usfws_code,atlas_block,locality,locality_id,locality_type,observation_date,time_observations_started,observer_id,sampling_event_identifier,protocol_type,protocol_code,project_code,duration_minutes,effort_distance_km,effort_area_ha,number_observers,all_species_reported,group_identifier,trip_comments,X,Y,latitude,longitude,time_to_next_sunset,time_to_next_sunrise,time_from_last_sunrise,time_from_last_sunset,is_up,land_cover,fold_id,cell_id,log_duration,time_of_day,time_of_day_fine,dominant_land_cover,daytimes_alt
G4314633,2020-03-31 17:22:19,United States,US,Missouri,US-MO,St. Francois,US-MO-187,,24.0,,,St. Francois SP,L352156,H,2019-06-24,17:39:00,"obs654623,obs950136","S57697154,S57697165",Traveling,P22,EBIRD,135,0.966,,2,True,G4314633,,-966928.18711141,276305.07111717697,37.969638899999794,-90.5328362,2.82472222222222,12.032222222222199,11.973055555555598,21.1775,True,41,1,10142,4.90527477843843,afternoon/evening,15-18,forest,late-evening
S57084399,2019-06-04 14:48:06,United States,US,Kentucky,US-KY,Bullitt,US-KY-029,US-KY_3078,24.0,,,"Bernheim Arboretum and Research Forest, Shepherdsville US-KY (37.9166,-85.6578)",L9407867,P,2019-06-04,13:45:00,obs596130,S57084399,Stationary,P21,EBIRD,15,,,1,True,,,-540945.061999725,230720.13092382601,37.916639999999795,-85.657767,7.2686111111111105,16.5972222222222,7.39833333333333,16.7416666666667,True,41,3,10162,2.70805020110221,afternoon/evening,12-15,forest,mid-day
S57701964,2019-06-26 07:08:13,United States,US,Georgia,US-GA,Fayette,US-GA-113,,29.0,,,Our residence,L6497650,P,2019-06-26,06:59:00,obs929384,S57701964,Stationary,P21,EBIRD,8,,,1,True,,,-464781.0346714001,-269781.53476616397,33.459543999999596,-84.48603299999999,13.8780555555556,23.52,0.485277777777778,10.1236111111111,True,41,2,13602,2.0794415416798357,morning,6-9,forest,early-morning
G4329749,2019-07-06 14:34:55,United States,US,Washington,US-WA,Klickitat,US-WA-039,,9.0,,,Trout Lake area,L2193760,H,2019-06-30,07:47:00,"obs379707,obs214193,obs314919,obs899076","S57810806,S57864058,S57961332,S58006574",Traveling,P22,EBIRD,31,0.623,,10,True,G4329749,Forest Road 23,-3171978.46775795,1843799.07380624,45.98692,-121.48873,13.225,21.5358333333333,2.47333333333333,10.7725,True,81,1,1963,3.4339872044851463,morning,6-9,baseline,early-morning
S57737161,2019-06-28 17:37:46,United States,US,Minnesota,US-MN,Hennepin,US-MN-053,,23.0,,,"2643 Northeast McKinley Street, Minneapolis, Minnesota, US (45.016, -93.228)",L9337578,P,2019-06-27,13:19:00,obs1375546,S57737161,Stationary,P21,EBIRD,12,,,1,True,,Between rainstorms,-1085641.95158904,1083497.78086499,45.01629379999989,-93.2277656,7.74722222222222,16.1575,7.85,16.2525,True,22,3,2753,2.4849066497880004,afternoon/evening,12-15,developed,mid-day
S57345845,2019-06-13 14:59:07,United States,US,Idaho,US-ID,Ada,US-ID-001,,9.0,,,Tully Park,L2039060,H,2019-06-13,12:28:00,obs1303045,S57345845,Traveling,P22,EBIRD,31,1.263,,1,True,,,-2913091.85932563,1436428.60247296,43.62725569999989,-116.4122311,8.999722222222221,17.5938888888889,6.405,15.0083333333333,True,22,2,4279,3.4339872044851463,night,12-15,developed,mid-day
S57712015,2019-06-26 14:56:34,United States,US,Maine,US-ME,Penobscot,US-ME-019,,14.0,,44069F2CE,Dixmont--8 Cedar Lane,L9539104,P,2019-06-25,10:19:00,obs266618,S57712015,Stationary,P21,EBIRD_ATL_ME,6,,,1,True,,"Maine Bird Atlas point count habitat assessment.----67°F, partly cloudy, light SE wind.",822392.832863452,1013491.13605626,44.7007788999999,-69.1671652,10.1219444444444,18.5597222222222,5.446388888888889,13.879166666666698,True,43,2,3158,1.791759469228055,morning,9-12,forest,late-morning
S57067779,2019-06-20 15:23:48,United States,US,Wyoming,US-WY,Fremont,US-WY-013,,10.0,,,"Sinks Canyon State Park, Lander US-WY (42.7500,-108.8068)",L9404476,P,2019-06-03,20:22:00,obs245863,S57067779,Traveling,P22,EBIRD,34,0.546,,2,True,,,-2366321.7775807003,1127668.16158285,42.7499649999999,-108.806845,0.4383333333333329,9.275,14.718333333333302,23.5741666666667,True,52,2,5133,3.5263605246161616,afternoon/evening,18-21,baseline,late-evening
S57562650,2020-03-25 00:43:58,United States,US,Oregon,US-OR,Harney,US-OR-025,,9.0,,,"(42.1715,-118.4332)",L9508481,P,2019-06-21,08:50:00,obs213679,S57562650,Stationary,P21,EBIRD,4,,,1,True,,,-3129587.79504868,1353608.56342938,42.1715089999999,-118.433225,11.7238888888889,20.4647222222222,3.53888888888889,12.2797222222222,True,52,1,5655,1.3862943611198906,morning,6-9,baseline,late-morning
S57033113,2019-06-03 10:58:53,United States,US,Michigan,US-MI,Kalkaska,US-MI-079,,12.0,,,Coons Cabin,L7499273,P,2019-06-02,14:25:00,obs938902,S57033113,Stationary,P21,EBIRD,60,,,1,True,,"sitting on dock, listening and watching!",-426951.114136544,977761.918795392,44.6817843999999,-84.85467270000001,6.891944444444441,15.5211111111111,8.47055555555556,17.121944444444402,True,71,3,3118,4.0943445622221,afternoon/evening,12-15,baseline,mid-day
S57249723,2019-06-10 01:38:36,United States,US,Illinois,US-IL,Lake,US-IL-097,,22.0,,,Cuba Marsh West--P5,L107058,P,2019-06-07,06:25:00,obs14689,S57249723,Stationary,P21,EBIRD,5,,,1,True,,,-711714.052218519,718265.122562415,42.1692999999999,-88.10722,14.02,22.8580555555556,1.13777777777778,9.990833333333331,True,21,3,5732,1.6094379124341003,morning,6-9,developed,early-morning
S57633027,2019-06-23 19:06:06,United States,US,New York,US-NY,Nassau,US-NY-059,,30.0,,,Nickerson Beach,L508149,H,2019-06-22,07:00:00,obs214691,S57633027,Traveling,P22,EBIRD,210,2.0,,4,True,,"Mild, light wind, sunny",499235.87925034,525611.231918073,40.5916330999998,-73.60206840000001,13.480555555555599,22.403888888888897,1.60027777777778,10.5227777777778,True,11,3,7606,5.3471075307174685,morning,6-9,water,early-morning
G4308044,2020-05-19 16:56:54,United States,US,Georgia,US-GA,Ben Hill,US-GA-017,,27.0,,,"211 N Hill St, Fitzgerald US-GA (31.7167,-83.2635)",L9523041,P,2019-06-23,14:13:00,obs230064,S57632853,Traveling,P22,EBIRD,9,1.1420000000000001,,2,True,G4308044,,-358785.14983430604,-469162.74494714296,31.716743999999498,-83.263475,6.481111111111111,16.265555555555597,7.73888888888889,17.521666666666697,True,42,2,14481,2.1972245773362196,afternoon/evening,12-15,forest,mid-day
S58090547,2019-07-11 02:42:39,United States,US,Florida,US-FL,Putnam,US-FL-107,,31.0,,,"""BBS Route 25021 """"Belmore"""", Stop 44""",L9622586,P,2019-06-22,09:59:00,obs310682,S58090547,Stationary,P21,EBIRD,3,,,1,True,,,-216522.312017135,-704876.6405463871,29.650163299999498,-81.7128727,10.5227777777778,20.4766666666667,3.5275,13.480555555555599,True,42,1,15359,1.0986122886681098,morning,9-12,forest,late-morning
S57101604,2019-06-05 06:35:33,United States,US,New York,US-NY,Nassau,US-NY-059,,30.0,,,"Sherman Street, Lynbrook",L291373,P,2019-06-05,06:30:00,obs61305,S57101604,Traveling,P22,EBIRD,5,0.322,,1,True,,Walking to the train station,492250.795329433,532992.636240681,40.661907199999796,-73.6788926,13.8697222222222,22.9047222222222,1.09027777777778,10.1413888888889,True,23,3,7605,1.6094379124341003,morning,6-9,developed,early-morning
S57715897,2019-06-26 17:30:49,United States,US,Oregon,US-OR,Washington,US-OR-067,,5.0,,,Fanno Creek Greenway--SW Oleson Rd. to SW 92nd,L2706257,H,2019-06-26,13:58:00,obs965656,S57715897,Traveling,P22,EBIRD,31,1.996,,1,True,,"sunny, warm",-3286723.22224215,1835753.22909383,45.467695799999895,-122.75237379999999,7.0958333333333306,15.4388888888889,8.56805555555556,16.9044444444444,True,23,1,2386,3.4339872044851463,afternoon/evening,12-15,developed,mid-day
S57324798,2019-07-10 20:34:56,United States,US,Michigan,US-MI,Lapeer,US-MI-087,,23.0,,,Metamora Twp. Hall & cell tower,L5713676,P,2019-06-12,18:04:00,obs502473,S57324798,Stationary,P21,EBIRD,10,,,1,True,,,-311660.236179189,777900.003226063,42.9445389999999,-83.307643,3.1422222222222205,11.8297222222222,12.168888888888901,20.8663888888889,True,41,3,5034,2.302585092994046,afternoon/evening,18-21,forest,early-evening
S57287970,2019-06-11 12:09:11,United States,US,New Jersey,US-NJ,Burlington,US-NJ-005,,30.0,,,Boundary Creek Natural Resource Area,L865402,H,2019-06-11,10:47:00,obs143961,S57287970,Traveling,P22,EBIRD_NJ,81,2.092,,1,True,,,392252.93116084,454937.08620808297,40.0109999999998,-74.905,9.69027777777778,18.720833333333303,5.2775,14.318055555555599,True,21,3,8114,4.394449154672439,morning,9-12,developed,late-morning
S57596612,2019-06-23 14:39:20,United States,US,Oregon,US-OR,Deschutes,US-OR-017,,9.0,,,Hindman Springs,L8781273,H,2019-06-22,11:10:00,obs962532,S57596612,Traveling,P22,EBIRD,39,0.805,,1,True,,,-3255883.31540621,1677450.05473912,44.3228075999999,-121.5198986,9.7325,18.208611111111104,5.79583333333333,14.270555555555598,True,52,1,3547,3.6635616461296463,morning,9-12,baseline,late-morning
S57235334,2019-06-09 16:16:59,United States,US,California,US-CA,San Diego,US-CA-073,US-CA_202,32.0,,,"1750 Fiesta Island Road, San Diego, California, US (32.776, -117.224)",L9439392,P,2019-06-09,13:07:00,obs898049,S57235334,Traveling,P22,EBIRD,9,0.354,,2,True,,"Stiff wind, 15 mph plus",-3451772.76927808,355018.34441660205,32.7755131999996,-117.2241793,6.81833333333333,16.5561111111111,7.44277777777778,17.1894444444444,True,11,2,13910,2.1972245773362196,afternoon/evening,12-15,water,mid-day
S57289540,2020-07-14 16:27:57,United States,US,Colorado,US-CO,Denver,US-CO-031,,18.0,,,Bluff Lake Nature Center,L167923,H,2019-06-11,08:30:00,obs921714,S57289540,Traveling,P22,EBIRD,55,2.736,,1,True,,,-2146096.46693598,713167.8987431091,39.759629899999794,-104.8575479,11.957777777777801,21.0144444444444,2.98416666666667,12.050555555555599,True,22,3,8313,4.007333185232471,morning,6-9,developed,early-morning
S57617120,2019-06-23 10:19:09,United States,US,Pennsylvania,US-PA,Butler,US-PA-019,,28.0,,,Seven Hills Rd,L1954835,P,2019-06-23,05:15:00,obs247521,S57617120,Stationary,P21,EBIRD,16,,,1,True,,,-25346.1434396946,552836.6430549211,40.97944449999979,-79.8008895,15.668333333333301,0.545555555555556,23.458888888888897,8.33444444444445,False,41,1,7196,2.772588722239781,morning,3-6,forest,dawn
S57229215,2019-06-12 07:26:22,United States,US,Wisconsin,US-WI,Pepin,US-WI-091,US-WI_3628,23.0,,4409168SW,"N07022 Sth 25, Durand US-WI (44.6625,-91.9698)",L9437934,P,2019-06-09,11:58:00,obs32200,S57229215,Stationary,P21,EBIRD_ATL_WI,7,,,1,True,,,-992105.078149538,1030195.37887594,44.6625129999999,-91.969769,8.89888888888889,17.4072222222222,6.5888888888888895,15.111666666666698,True,82,1,3263,1.9459101490553132,morning,9-12,baseline,mid-day
S57657095,2019-06-24 16:06:59,United States,US,Oregon,US-OR,Washington,US-OR-067,,5.0,,,Cedar Mill Wetlands,L3104649,H,2019-06-24,12:09:00,obs189320,S57657095,Traveling,P22,EBIRD,33,0.483,,1,True,,,-3287208.93775454,1842519.01947993,45.519647,-122.796581,8.91777777777778,17.2416666666667,6.763888888888889,15.0838888888889,True,23,1,2236,3.4965075614664802,night,12-15,developed,mid-day
S57919738,2019-07-04 14:15:29,United States,US,Maryland,US-MD,Frederick,US-MD-021,,29.0,,,catoctin ridge dr,L1975011,P,2019-06-13,15:45:00,obs386707,S57919738,Stationary,P21,EBIRD,60,,,1,True,,,195713.85390360001,378907.632535609,39.3923701688539,-77.2277949800356,4.86083333333333,13.940833333333302,10.0588888888889,19.146388888888897,True,82,1,8737,4.0943445622221,afternoon/evening,15-18,baseline,early-evening
S57627245,2019-06-23 16:02:02,United States,US,Connecticut,US-CT,New London,US-CT-011,,30.0,,,Oswegatchie Hills,L2304450,H,2019-06-22,08:15:00,obs923728,S57627245,Traveling,P22,EBIRD,30,1.609,,1,True,,Went to check bird feeder at entrance to baseball fields -- Not a lot at the feeder but did see pair of hawks by ball fields,611753.3538374361,617966.777115003,41.3482534999999,-72.1917629,12.1791666666667,21.0172222222222,2.9872222222222202,11.8238888888889,True,22,3,6712,3.4011973816621555,morning,6-9,developed,early-morning
S57645684,2019-06-24 07:58:00,United States,US,Maine,US-ME,Oxford,US-ME-017,,14.0,,,Cupsuptic River/Lake Boat Launch,L7612234,H,2019-06-24,07:42:00,obs577535,S57645684,Stationary,P21,EBIRD,15,,,1,True,,,685607.9631597679,1034665.40044826,45.014270499999895,-70.8500361,12.8705555555556,21.2616666666667,2.74388888888889,11.1313888888889,True,43,2,2804,2.70805020110221,morning,6-9,forest,early-morning
S57738745,2019-07-10 15:58:47,United States,US,Wyoming,US-WY,Teton,US-WY-039,US-WY_879,10.0,,,Yellowstone NP--Madison Campground,L3036532,H,2019-06-21,12:36:00,obs91307,S57738745,Stationary,P21,EBIRD,60,,,1,True,,"Weather: Snow Showers, Lg. wind, 40sF.",-2456081.17059425,1381609.44155775,44.645391399999895,-110.86632009999998,8.60694444444444,17.039444444444403,6.96416666666667,15.396666666666698,True,52,2,3216,4.0943445622221,night,12-15,baseline,mid-day
S57506636,2019-06-19 09:42:16,United States,US,Wisconsin,US-WI,La Crosse,US-WI-063,US-WI_3630,23.0,,4309183NW,Holmen  NW Pedretti land,L9496314,P,2019-06-18,11:30:00,obs309376,S57506636,Traveling,P64,EBIRD_ATL_WI,240,1.207,,1,True,,This land includes a large wet meadow of very tall reed canary grass and wet meadow sedges with small pools of water.,-950400.283747795,947386.32830968,43.97660249999989,-91.31924520000001,9.3475,17.8697222222222,6.13222222222222,14.6577777777778,True,90,1,3975,5.480638923341991,morning,9-12,baseline,mid-day
G4315170,2019-06-26 08:50:07,United States,US,New Jersey,US-NJ,Sussex,US-NJ-037,US-NJ_3126,28.0,,,Stokes SF--Lake Ocquittunk,L1159955,H,2019-06-24,13:35:00,"obs222965,obs803275","S57665746,S57703443",Stationary,P21,EBIRD,33,,,2,True,G4315170,"Cloudy, 78F, light SW wind.",397351.536089724,590592.094844815,41.227958499999794,-74.7641194,7.01527777777778,15.872222222222199,8.13305555555556,16.9869444444444,True,41,3,6873,3.4965075614664802,afternoon/evening,12-15,forest,mid-day
G4269070,2019-06-09 22:38:11,United States,US,Arizona,US-AZ,Santa Cruz,US-AZ-023,US-AZ_903,34.0,,,Madera Canyon--Chuparosa Inn,L372691,H,2019-06-08,07:45:00,"obs1008819,obs836137,obs836129","S57246675,S57247024,S57247088",Stationary,P21,EBIRD,5,,,2,True,G4269070,walking up road,-2935111.03491395,25726.275858713398,31.714779199999498,-110.87629799999999,11.7094444444444,21.5452777777778,2.4536111111111096,12.298333333333302,True,42,1,14423,1.6094379124341003,morning,6-9,forest,early-morning
S57494954,2019-06-18 18:26:37,United States,US,Kentucky,US-KY,Pulaski,US-KY-199,,24.0,,,"3022 Highway 235, Nancy US-KY (37.0271,-84.7342)",L9426104,P,2019-06-18,18:20:00,obs332911,S57494954,Stationary,P21,EBIRD,5,,,1,True,,,-465484.665513665,127164.544588549,37.027051999999706,-84.734176,2.68694444444444,11.985833333333302,12.016666666666698,21.318055555555603,True,81,3,10906,1.6094379124341003,afternoon/evening,18-21,baseline,late-evening
S57119983,2019-06-05 18:53:04,United States,US,Colorado,US-CO,Larimer,US-CO-069,,16.0,,,Pennock Pass 45,L9415012,P,2019-06-05,10:23:00,obs88048,S57119983,Stationary,P21,EBIRD,3,,,1,True,,Wind = 2,-2174955.73406473,819864.323695323,40.612210999999796,-105.52660900000001,10.1077777777778,19.146944444444397,4.84833333333333,13.903055555555598,True,52,1,7468,1.0986122886681098,morning,9-12,baseline,late-morning
S57123157,2019-06-05 20:56:26,United States,US,Maine,US-ME,Waldo,US-ME-027,,14.0,,44068D8SW,"Perkins Road fields, Belfast",L1440286,H,2019-06-05,16:54:00,obs266618,S57123157,Stationary,P21,EBIRD_ATL_ME,17,,,1,True,,"Maine Bird Atlas point count habitat assessment.--70°F, cloudy, light SW wind.",839733.156154663,981562.887598952,44.399550299999895,-68.9964867,3.37194444444444,11.977777777777801,12.0161111111111,20.6405555555556,True,11,2,3528,2.833213344056216,afternoon/evening,15-18,water,early-evening
S57710289,2020-08-11 17:57:58,United States,US,Florida,US-FL,Sarasota,US-FL-115,,31.0,,,The Celery Fields,L234146,H,2019-06-26,06:30:00,obs192752,S57710289,Traveling,P22,EBIRD,210,1.609,,1,True,,,-295310.302312369,-964009.5088882841,27.3253185999994,-82.4336821,13.9727777777778,0.113055555555556,23.8919444444444,10.0291666666667,False,22,1,15686,5.3471075307174685,morning,6-9,developed,dawn
G4287091,2020-06-09 19:21:26,United States,US,Indiana,US-IN,Vanderburgh,US-IN-163,,24.0,,,"5105 Nurrenbern Road, Evansville, Indiana, US (37.943, -87.638)",L9477642,P,2019-06-15,23:21:00,"obs687475,obs723387","S57414886,S57423478",Traveling,P22,EBIRD,1,0.24100000000000002,,2,True,G4287091,,-714298.047481842,247049.776272395,37.9428095999998,-87.638494,20.8994444444444,6.111111111111111,17.8897222222222,3.10666666666667,False,41,2,10155,0.0,night,21-24,forest,night
S57224450,2019-06-09 10:51:33,United States,US,Wisconsin,US-WI,Marinette,US-WI-075,,12.0,,4508737CE,"Mid Four Lakes Road, Wausaukee",L9436867,P,2019-06-09,08:04:00,obs88532,S57224450,Traveling,P22,EBIRD_ATL_WI,40,1.609,,1,True,,,-655443.878418552,1064788.53365903,45.306879499999894,-87.80549570000001,12.5627777777778,20.9877777777778,3.00805555555556,11.4477777777778,True,90,1,2634,3.6888794541139363,morning,6-9,baseline,late-morning
S56957467,2020-04-17 17:18:23,United States,US,Michigan,US-MI,Ottawa,US-MI-139,,23.0,,,Stu Visser Trails,L612025,H,2019-06-01,08:36:00,obs120924,S56957467,Traveling,P22,EBIRD,78,1.786,,1,True,,,-544610.140041932,774758.31433451,42.7983921999999,-86.1432195,12.670555555555598,21.5422222222222,2.44972222222222,11.342777777777801,True,22,3,5203,4.356708826689592,morning,6-9,developed,early-morning
S57444901,2019-06-16 23:37:40,United States,US,Michigan,US-MI,Allegan,US-MI-005,US-MI_1590,23.0,,,US-MI-Allegan- trowbridge dam,L3715173,P,2019-06-16,20:29:00,obs443572,S57444901,Traveling,P22,EBIRD,15,1.526,,1,True,,My intended trip upriver by boat (Father/Son/bird time) ended up being a brief checklist at the boat ramp while waiting for a tow truck to pull us out of the soft gravel. No maiden voyage for me in my son Jacob’s small boat - but future birds by boat await! kazoo river and Miner Lake here I come!,-518588.382747851,737655.942919298,42.4824429999999,-85.79606700000001,0.8925,9.606944444444439,14.394166666666699,23.113888888888898,True,82,3,5560,2.70805020110221,afternoon/evening,18-21,baseline,late-evening
G4275127,2019-06-11 19:14:24,United States,US,Washington,US-WA,Island,US-WA-029,,5.0,,,Pacific Rim Institute,L5811704,P,2019-06-11,10:03:00,"obs535000,obs911691","S57292654,S57299725",Traveling,P22,EBIRD,86,1.141,,3,True,G4275127,Say’s Cicada singing - most prolonged of this season to date; 70 degrees,-3139807.81794003,2107005.75425223,48.209439,-122.63391000000001,11.128333333333302,19.113888888888898,4.8825,12.8822222222222,True,42,2,327,4.454347296253507,morning,9-12,forest,late-morning
S57016234,2019-07-25 17:22:49,United States,US,Connecticut,US-CT,New Haven,US-CT-009,US-CT_728,30.0,,,Milford Pt. (CT Audubon),L109216,H,2019-06-01,18:15:00,obs1011491,S57016234,Traveling,P22,EBIRD,90,1.207,,1,True,,Again Bobwhite not heard or seen,536912.740052203,593146.427137665,41.175430299999796,-73.10324849999999,2.06222222222222,11.112222222222199,12.880555555555599,21.950555555555603,True,11,3,6883,4.499809670330265,afternoon/evening,18-21,water,late-evening
S57409508,2019-06-15 20:23:25,United States,US,California,US-CA,Santa Barbara,US-CA-083,,32.0,,,Quatal Canyon (SBA Co.),L895302,H,2019-06-15,08:20:00,obs251355,S57409508,Stationary,P21,EBIRD,20,,,1,True,,,-3548633.63743333,647151.153501428,34.8192819999997,-119.45887330000001,11.8813888888889,21.4,2.60138888888889,12.124444444444402,True,52,2,12639,2.995732273553991,morning,6-9,baseline,early-morning
S57753075,2019-07-04 14:02:25,United States,US,Florida,US-FL,Volusia,US-FL-127,US-FL_95,31.0,,,Blue Spring SP,L278595,H,2019-06-28,08:15:00,obs194453,S57753075,Stationary,P21,EBIRD_VA,13,,,2,True,,,-181800.200338116,-785005.487336362,28.9424759999994,-81.34181720000001,12.215833333333302,22.2436111111111,1.76222222222222,11.785555555555598,True,90,1,15491,2.5649493574615367,morning,6-9,baseline,early-morning
S57367344,2019-06-14 12:17:42,United States,US,California,US-CA,Los Angeles,US-CA-037,,32.0,,,"2753 Hillcrest Drive, La Verne, California, US (34.107, -117.778)",L8171022,P,2019-06-13,06:50:00,obs416479,S57367344,Stationary,P21,EBIRD,141,,,1,True,,,-3440019.32345106,511518.37258201704,34.1072365999996,-117.7783886,13.2247222222222,22.818055555555603,1.1825,10.781666666666698,True,22,2,13114,4.948759890378168,morning,6-9,developed,early-morning
S60151775,2019-09-27 11:57:03,United States,US,Wisconsin,US-WI,Jefferson,US-WI-055,,23.0,,,"101–199 Lake Shore Dr, Lake Mills US-WI (43.0801,-88.9195)",L9962924,P,2019-06-01,10:56:00,obs1405132,S60151775,Stationary,P21,EBIRD,1,,,1,True,,,-768350.3068951829,825737.404185715,43.08012099999989,-88.919521,9.53833333333333,18.3780555555556,5.61388888888889,14.475,True,22,3,4833,0.0,morning,9-12,developed,late-morning
